Month,dist,division,area,Club #,Clubs,Member Base,Member T/Date,Goals T/Date,cc,add cc,ac,addl ac,ldr,add ldr,P1,P2,P3,P4,P5,P6,new members,addl members,Off Trained june,Off Trained Dec,renwl,off lst,DCP,Club status
"Aug 16",98,C,01,916446,"Infosys Pune",41,46,2,0,0,0,0,1,0,0,0,0,0,0,0,4,1,7,0,0,1,,Active
"Sep 16",98,C,01,916446,"Infosys Pune",41,48,4,0,0,0,0,1,1,0,0,0,0,0,0,4,3,7,0,1,1,,Active
"Oct 16",98,C,01,916446,"Infosys Pune",41,37,5,0,0,0,0,1,1,0,0,0,0,0,0,4,5,7,0,1,1,,Active
"Nov 16",98,C,01,916446,"Infosys Pune",41,40,5,0,0,0,0,1,1,0,0,0,0,0,0,4,6,7,0,1,1,,Active
"Dec 16",98,C,01,916446,"Infosys Pune",41,40,5,0,0,0,0,1,2,0,0,0,0,0,0,4,6,7,0,1,2,,Active
"Jan 17",98,C,01,916446,"Infosys Pune",41,47,6,0,0,0,0,1,2,0,0,0,0,0,0,4,13,7,6,1,2,,Active
"Feb 17",98,C,01,916446,"Infosys Pune",41,48,6,0,0,0,0,1,3,0,0,0,0,0,0,4,14,7,6,1,2,,Active
"Mar 17",98,C,01,916446,"Infosys Pune",41,50,6,0,0,0,0,1,3,0,0,0,0,0,0,4,16,7,6,2,2,,Active
"Apr 17",98,C,01,916446,"Infosys Pune",41,31,6,0,0,0,0,1,3,0,0,0,0,0,0,4,20,7,6,2,2,D,Active
"May 17",98,C,01,916446,"Infosys Pune",41,34,6,0,0,0,0,1,3,0,0,0,0,0,0,4,23,7,6,2,2,D,Active
"Jun 17",98,C,01,916446,"Infosys Pune",41,39,6,1,0,0,0,1,5,0,0,0,0,0,0,4,28,7,6,2,2,D,Active
"Jul 17",98,C,05,916446,"Infosys Pune",39,41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,Active
"Aug 17",98,C,05,916446,"Infosys Pune",39,44,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,0,0,1,,Active
"Sep 17",98,C,05,916446,"Infosys Pune",39,46,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,1,1,,Active
"Oct 17",98,C,05,916446,"Infosys Pune",39,23,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,1,1,,Active
"Nov 17",98,C,05,916446,"Infosys Pune",39,30,2,0,0,0,0,0,0,0,0,0,0,0,0,4,11,7,0,1,0,,Active
"Dec 17",98,C,05,916446,"Infosys Pune",39,35,3,0,0,0,0,0,0,0,0,0,0,0,0,4,16,7,0,1,2,,Active
"Jan 18",98,C,05,916446,"Infosys Pune",39,41,6,0,0,0,0,1,1,0,0,0,0,0,0,4,22,7,6,1,2,,Active
"Feb 18",98,C,05,916446,"Infosys Pune",39,46,6,0,0,0,0,1,1,0,0,0,0,0,0,4,27,7,7,2,2,,Active
"Mar 18",98,C,05,916446,"Infosys Pune",39,49,6,0,0,0,0,1,2,0,0,0,0,0,0,4,30,7,7,2,2,,Active
"Apr 18",98,C,05,916446,"Infosys Pune",39,41,6,1,0,0,0,1,3,0,0,0,0,0,0,4,33,7,7,2,2,D,Active
"May 18",98,C,05,916446,"Infosys Pune",39,44,7,2,0,0,0,1,5,0,0,0,0,0,0,4,36,7,7,2,2,S,Active
"Jun 18",98,C,05,916446,"Infosys Pune",39,45,7,2,1,0,0,1,6,0,0,0,0,0,0,4,37,7,7,2,2,S,Active
"Jul 18",98,C,04,916446,"Infosys Pune",45,47,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,,Active
"Aug 18",98,C,04,916446,"Infosys Pune",45,51,3,0,0,0,0,1,1,0,0,0,0,0,0,4,2,6,0,0,1,,Active
"Sep 18",98,C,04,916446,"Infosys Pune",45,55,5,0,0,0,0,1,1,0,0,0,0,0,0,4,6,7,0,1,1,,Active
"Oct 18",98,C,04,916446,"Infosys Pune",45,32,5,0,0,0,0,1,1,1,0,0,0,0,0,4,9,7,0,1,1,,Active
"Nov 18",98,C,04,916446,"Infosys Pune",45,35,5,0,0,0,0,1,2,1,0,0,0,0,0,4,12,7,0,1,1,,Active
"Dec 18",98,C,04,916446,"Infosys Pune",45,36,5,1,0,0,0,1,3,1,0,0,0,0,0,4,13,7,0,1,2,,Active
"Jan 19",98,C,04,916446,"Infosys Pune",45,39,6,1,0,0,0,1,4,1,0,0,0,0,0,4,16,7,7,1,2,,Active
"Feb 19",98,C,04,916446,"Infosys Pune",45,43,6,1,0,0,0,1,4,3,0,0,0,0,0,4,20,7,7,1,2,,Active
"Mar 19",98,C,04,916446,"Infosys Pune",45,49,7,1,0,0,0,1,4,4,0,0,0,0,0,4,26,7,7,2,2,,Active
"Apr 19",98,C,04,916446,"Infosys Pune",45,42,8,2,0,0,0,1,5,4,1,0,0,0,0,4,31,7,7,2,2,S,Active
"May 19",98,C,04,916446,"Infosys Pune",45,43,9,2,0,0,0,1,5,5,2,0,0,0,0,4,32,7,7,2,2,P,Active
"Jun 19",98,C,04,916446,"Infosys Pune",45,45,10,2,2,0,0,1,7,6,2,0,2,0,0,4,34,7,7,2,2,P,Active
"Jul 19",98,C,02,916446,"Infosys Pune",45,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,,Active
"Aug 19",98,C,02,916446,"Infosys Pune",45,48,2,0,0,0,0,0,0,1,0,0,0,1,0,3,0,7,0,1,1,,Active
"Sep 19",98,C,02,916446,"Infosys Pune",45,50,3,0,0,0,0,0,0,2,0,0,0,1,0,4,1,7,0,1,1,,Active
"Oct 19",98,C,02,916446,"Infosys Pune",45,26,3,0,0,0,0,0,0,3,0,0,0,1,0,4,3,7,0,1,1,,Active
"Nov 19",98,C,02,916446,"Infosys Pune",45,28,4,1,0,0,0,0,0,3,0,0,0,1,0,4,5,7,0,1,1,,Active
"Dec 19",98,C,02,916446,"Infosys Pune",45,30,5,1,0,0,0,0,0,4,0,0,0,1,0,4,7,7,0,1,2,,Active
"Jan 20",98,C,02,916446,"Infosys Pune",45,34,7,1,0,0,0,1,0,4,0,0,1,1,0,4,11,7,7,1,2,,Active
"Feb 20",98,C,02,916446,"Infosys Pune",45,38,9,2,0,0,0,1,0,4,1,0,1,1,1,4,15,7,7,1,2,,Active
"Mar 20",98,C,02,916446,"Infosys Pune",45,40,10,2,0,0,0,1,1,4,1,0,1,1,1,4,17,7,7,2,2,,Active
"Apr 20",98,C,02,916446,"Infosys Pune",45,26,10,2,0,0,0,1,2,5,1,0,1,1,1,4,19,7,7,2,2,P,Active
"May 20",98,C,02,916446,"Infosys Pune",45,28,10,2,0,0,0,1,3,5,1,0,1,1,1,4,19,7,7,2,2,P,Active
"Jun 20",98,C,02,916446,"Infosys Pune",45,28,10,2,0,0,0,1,4,5,1,0,1,1,1,4,19,7,7,2,2,P,Active
"Jul 20",98,C,04,916446,"Infosys Pune",28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,,Active
"Aug 20",98,C,04,916446,"Infosys Pune",28,32,2,0,0,0,0,0,0,2,1,0,0,0,0,4,0,7,0,1,1,,Active
"Sep 20",98,C,04,916446,"Infosys Pune",28,33,2,0,0,0,0,0,0,2,1,0,1,0,0,4,1,7,0,1,1,,Active
"Oct 20",98,C,04,916446,"Infosys Pune",28,24,2,0,0,0,0,0,0,3,1,0,1,0,0,4,1,7,0,1,1,,Active
"Nov 20",98,C,04,916446,"Infosys Pune",28,25,4,0,0,0,0,0,0,4,2,0,1,0,0,4,2,7,0,1,1,,Active
"Dec 20",98,C,04,916446,"Infosys Pune",28,27,5,0,0,0,0,0,0,4,2,0,1,0,0,4,4,7,0,1,2,,Active
"Jan 21",98,C,04,916446,"Infosys Pune",28,29,6,0,0,0,0,0,0,4,2,0,1,0,0,4,6,7,7,1,2,,Active
"Feb 21",98,C,04,916446,"Infosys Pune",28,29,6,0,0,0,0,0,0,4,2,0,1,0,0,4,6,7,7,1,2,,Active
"Mar 21",98,C,04,916446,"Infosys Pune",28,29,6,0,0,0,0,0,0,4,2,1,1,0,0,4,6,7,7,1,2,,Active
"Jan 15",41,E,02,4421153,"Toastmasters Club of Pune North West",20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,Active
"Feb 15",41,E,02,4421153,"Toastmasters Club of Pune North West",20,6,5,2,1,0,0,1,0,0,0,0,0,0,0,4,2,0,7,1,1,,Active
"Mar 15",41,E,02,4421153,"Toastmasters Club of Pune North West",20,10,7,2,1,0,0,1,1,0,0,0,0,0,0,4,6,0,7,2,1,,Active
"Apr 15",41,E,02,4421153,"Toastmasters Club of Pune North West",20,31,7,2,1,0,0,1,3,0,0,0,0,0,0,4,14,0,7,2,1,S,Active
"May 15",41,E,02,4421153,"Toastmasters Club of Pune North West",20,35,7,2,1,0,0,1,3,0,0,0,0,0,0,4,17,0,7,2,1,S,Active
"Jun 15",41,E,02,4421153,"Toastmasters Club of Pune North West",20,39,9,2,2,1,0,1,3,0,0,0,0,0,0,4,21,0,7,2,1,P,Active
"Jul 15",98,C,04,4421153,"Toastmasters Club of Pune North West",39,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Active
"Aug 15",98,C,04,4421153,"Toastmasters Club of Pune North West",39,52,4,1,0,0,0,1,1,0,0,0,0,0,0,4,8,7,0,0,1,,Active
"Sep 15",98,C,04,4421153,"Toastmasters Club of Pune North West",39,55,5,1,0,0,0,1,3,0,0,0,0,0,0,4,11,7,0,1,1,,Active
"Oct 15",98,C,04,4421153,"Toastmasters Club of Pune North West",39,43,6,1,0,1,0,1,3,0,0,0,0,0,0,4,20,7,0,1,1,,Active
"Nov 15",98,C,04,4421153,"Toastmasters Club of Pune North West",39,47,7,1,0,1,1,1,3,0,0,0,0,0,0,4,24,7,0,1,1,,Active
"Dec 15",98,C,04,4421153,"Toastmasters Club of Pune North West",39,54,8,2,0,1,1,1,3,0,0,0,0,0,0,4,31,7,0,1,2,,Active
"Jan 16",98,C,04,4421153,"Toastmasters Club of Pune North West",40,65,9,2,1,1,1,1,5,0,0,0,0,0,0,4,41,7,6,1,2,,Active
"Feb 16",98,C,04,4421153,"Toastmasters Club of Pune North West",40,78,9,2,1,1,1,1,5,0,0,0,0,0,0,4,54,7,7,1,2,,Active
"Mar 16",98,C,04,4421153,"Toastmasters Club of Pune North West",40,79,10,2,2,1,1,1,6,0,0,0,0,0,0,4,55,7,7,2,2,,Active
"Apr 16",98,C,04,4421153,"Toastmasters Club of Pune North West",40,67,10,2,2,1,1,1,7,0,0,0,0,0,0,4,68,7,7,2,2,P,Active
"May 16",98,C,04,4421153,"Toastmasters Club of Pune North West",40,69,10,2,2,1,1,1,7,0,0,0,0,0,0,4,70,7,7,2,2,P,Active
"Jun 16",98,C,04,4421153,"Toastmasters Club of Pune North West",40,79,10,2,2,1,1,1,7,0,0,0,0,0,0,4,80,7,7,2,2,P,Active
"Aug 16",98,C,02,4421153,"Toastmasters Club of Pune North West",79,98,2,0,0,0,0,0,0,0,0,0,0,0,0,4,15,7,0,0,1,,Active
"Sep 16",98,C,02,4421153,"Toastmasters Club of Pune North West",79,107,3,0,0,0,0,0,0,0,0,0,0,0,0,4,24,7,0,1,1,,Active
"Oct 16",98,C,02,4421153,"Toastmasters Club of Pune North West",79,75,6,2,0,0,0,1,1,0,0,0,0,0,0,4,36,7,0,1,1,,Active
"Nov 16",98,C,02,4421153,"Toastmasters Club of Pune North West",79,78,8,2,0,1,1,1,2,0,0,0,0,0,0,4,39,7,0,1,2,,Active
"Dec 16",98,C,02,4421153,"Toastmasters Club of Pune North West",79,90,8,2,0,1,1,1,2,0,0,0,0,0,0,4,51,7,0,1,2,,Active
"Jan 17",98,C,02,4421153,"Toastmasters Club of Pune North West",79,94,9,2,1,1,2,1,2,0,0,0,0,0,0,4,55,7,6,1,2,,Active
"Feb 17",98,C,02,4421153,"Toastmasters Club of Pune North West",79,95,9,2,1,1,2,1,3,0,0,0,0,0,0,4,56,7,7,1,2,,Active
"Mar 17",98,C,02,4421153,"Toastmasters Club of Pune North West",79,103,9,2,1,1,2,1,4,0,0,0,0,0,0,4,64,7,7,2,2,,Active
"Apr 17",98,C,02,4421153,"Toastmasters Club of Pune North West",79,67,10,2,2,1,2,1,7,0,0,0,0,0,0,4,71,7,7,2,2,P,Active
"May 17",98,C,02,4421153,"Toastmasters Club of Pune North West",79,70,10,2,2,1,2,1,7,0,0,0,0,0,0,4,74,7,7,2,2,P,Active
"Jun 17",98,C,02,4421153,"Toastmasters Club of Pune North West",79,79,10,2,2,1,2,1,8,0,0,0,0,0,0,4,83,7,7,2,2,P,Active
"Jul 17",98,C,04,4421153,"Toastmasters Club of Pune North West",79,87,3,1,0,0,0,1,0,0,0,0,0,0,0,4,4,7,0,0,0,,Active
"Aug 17",98,C,04,4421153,"Toastmasters Club of Pune North West",79,97,5,1,0,1,0,1,2,0,0,0,0,0,0,4,14,7,0,0,1,,Active
"Sep 17",98,C,04,4421153,"Toastmasters Club of Pune North West",79,100,7,2,0,1,0,1,2,0,0,0,0,0,0,4,17,7,0,1,1,,Active
"Oct 17",98,C,04,4421153,"Toastmasters Club of Pune North West",79,66,7,2,0,1,0,1,4,0,0,0,0,0,0,4,26,7,0,1,1,,Active
"Nov 17",98,C,04,4421153,"Toastmasters Club of Pune North West",79,72,6,2,0,1,0,1,4,0,0,0,0,0,0,4,32,7,0,1,0,,Active
"Dec 17",98,C,04,4421153,"Toastmasters Club of Pune North West",79,73,8,2,0,1,1,1,6,0,0,0,0,0,0,4,33,7,0,1,2,,Active
"Jan 18",98,C,04,4421153,"Toastmasters Club of Pune North West",79,78,9,2,1,1,1,1,9,0,0,0,0,0,0,4,38,7,6,1,2,,Active
"Feb 18",98,C,04,4421153,"Toastmasters Club of Pune North West",79,86,10,2,2,1,1,1,11,0,0,0,0,0,0,4,46,7,7,1,2,,Active
"Mar 18",98,C,04,4421153,"Toastmasters Club of Pune North West",79,91,10,2,3,1,1,1,12,0,0,0,0,0,0,4,51,7,7,2,2,,Active
"Apr 18",98,C,04,4421153,"Toastmasters Club of Pune North West",79,65,10,2,3,1,1,1,15,0,0,0,0,0,0,4,57,7,7,2,2,P,Active
"May 18",98,C,04,4421153,"Toastmasters Club of Pune North West",79,77,10,2,3,1,2,1,16,0,0,0,0,0,0,4,69,7,7,2,2,P,Active
"Jun 18",98,C,04,4421153,"Toastmasters Club of Pune North West",79,81,10,2,3,1,2,1,16,0,0,0,0,0,0,4,73,7,7,2,2,P,Active
"Jul 18",98,C,04,4421153,"Toastmasters Club of Pune North West",81,81,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,Active
"Aug 18",98,C,04,4421153,"Toastmasters Club of Pune North West",81,88,2,0,0,0,0,1,0,1,0,0,0,0,0,4,3,7,0,0,1,,Active
"Sep 18",98,C,04,4421153,"Toastmasters Club of Pune North West",81,89,5,1,0,0,0,1,1,3,0,0,0,0,0,4,4,7,0,1,1,,Active
"Oct 18",98,C,04,4421153,"Toastmasters Club of Pune North West",81,56,6,1,0,0,0,1,3,4,1,0,0,0,0,4,13,7,0,1,1,,Active
"Nov 18",98,C,04,4421153,"Toastmasters Club of Pune North West",81,58,7,2,0,0,0,1,3,4,1,0,0,0,0,4,15,7,0,1,2,,Active
"Dec 18",98,C,04,4421153,"Toastmasters Club of Pune North West",81,64,8,2,1,0,0,1,5,6,2,0,0,0,0,4,21,7,0,1,2,,Active
"Jan 19",98,C,04,4421153,"Toastmasters Club of Pune North West",81,75,10,2,2,0,0,1,5,6,2,0,0,0,0,4,32,7,7,1,2,,Active
"Feb 19",98,C,04,4421153,"Toastmasters Club of Pune North West",81,81,10,2,2,0,0,1,6,6,2,0,0,0,0,4,38,7,7,1,2,,Active
"Mar 19",98,C,04,4421153,"Toastmasters Club of Pune North West",81,83,10,2,2,1,0,1,8,6,2,1,0,0,0,4,40,7,7,2,2,,Active
"Apr 19",98,C,04,4421153,"Toastmasters Club of Pune North West",81,53,10,2,3,1,0,1,8,14,2,1,0,0,0,4,45,7,7,2,2,P,Active
"May 19",98,C,04,4421153,"Toastmasters Club of Pune North West",81,58,10,2,3,1,0,1,8,14,2,1,0,0,0,4,50,7,7,2,2,P,Active
"Jun 19",98,C,04,4421153,"Toastmasters Club of Pune North West",81,63,10,2,4,1,0,1,8,14,2,1,0,0,0,4,55,7,7,2,2,P,Active
"Jul 19",98,C,04,4421153,"Toastmasters Club of Pune North West",63,66,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,1,,Active
"Aug 19",98,C,04,4421153,"Toastmasters Club of Pune North West",63,70,1,0,0,0,0,0,0,1,1,0,1,0,0,4,3,7,0,0,1,,Active
"Sep 19",98,C,04,4421153,"Toastmasters Club of Pune North West",63,75,6,0,0,0,0,1,1,4,1,0,1,0,0,4,8,7,0,1,1,,Active
"Oct 19",98,C,04,4421153,"Toastmasters Club of Pune North West",63,52,6,0,0,0,0,1,1,4,1,0,1,0,0,4,17,7,0,1,1,,Active
"Nov 19",98,C,04,4421153,"Toastmasters Club of Pune North West",63,52,6,0,0,0,0,1,1,4,1,0,1,0,0,4,17,7,0,1,1,,Active
"Dec 19",98,C,04,4421153,"Toastmasters Club of Pune North West",63,59,7,1,0,0,0,1,1,6,2,0,1,0,0,4,24,7,0,1,2,,Active
"Jan 20",98,C,04,4421153,"Toastmasters Club of Pune North West",63,61,8,1,0,0,0,1,1,6,2,1,1,0,0,4,26,7,7,1,2,,Active
"Feb 20",98,C,04,4421153,"Toastmasters Club of Pune North West",63,63,8,1,0,0,0,1,1,6,2,1,1,0,0,4,28,7,7,1,2,,Active
"Mar 20",98,C,04,4421153,"Toastmasters Club of Pune North West",63,66,10,1,0,1,0,1,1,6,2,2,2,0,0,4,31,7,7,2,2,,Active
"Apr 20",98,C,04,4421153,"Toastmasters Club of Pune North West",63,37,10,1,0,1,0,1,1,11,2,4,2,0,0,4,36,7,7,2,2,P,Active
"May 20",98,C,04,4421153,"Toastmasters Club of Pune North West",63,38,10,1,0,1,1,1,1,11,2,4,3,0,0,4,37,7,7,2,2,P,Active
"Jun 20",98,C,04,4421153,"Toastmasters Club of Pune North West",63,42,10,1,0,1,2,1,3,11,2,4,3,0,0,4,41,7,7,2,2,P,Active
"Jul 20",98,C,04,4421153,"Toastmasters Club of Pune North West",42,42,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,1,,Active
"Aug 20",98,C,04,4421153,"Toastmasters Club of Pune North West",42,44,6,0,0,0,0,0,0,7,2,0,2,1,1,2,0,7,0,1,1,,Active
"Sep 20",98,C,04,4421153,"Toastmasters Club of Pune North West",42,46,7,0,0,0,0,0,0,7,2,0,2,1,1,4,0,7,0,1,1,,Active
"Oct 20",98,C,04,4421153,"Toastmasters Club of Pune North West",42,34,7,0,0,0,0,0,0,7,2,0,2,1,1,4,2,7,0,1,1,,Active
"Nov 20",98,C,04,4421153,"Toastmasters Club of Pune North West",42,35,7,0,0,0,0,0,0,7,2,0,2,1,1,4,3,7,0,1,1,,Active
"Dec 20",98,C,04,4421153,"Toastmasters Club of Pune North West",42,35,7,0,0,0,0,0,0,7,2,0,2,1,1,4,3,7,0,1,2,,Active
"Jan 21",98,C,04,4421153,"Toastmasters Club of Pune North West",42,36,10,0,0,0,0,0,0,8,2,2,3,1,1,4,4,7,7,1,2,,Active
"Feb 21",98,C,04,4421153,"Toastmasters Club of Pune North West",42,37,10,0,0,0,0,0,0,9,2,2,5,1,1,4,5,7,7,1,2,,Active
"Mar 21",98,C,04,4421153,"Toastmasters Club of Pune North West",42,39,10,0,0,0,0,0,0,10,2,4,5,1,2,4,7,7,7,2,2,,Active
"Sep 19",98,C,05,7390011,"SISW Pune",23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Active
"Oct 19",98,C,05,7390011,"SISW Pune",23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,,Ineligible
"Nov 19",98,C,05,7390011,"SISW Pune",23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,,Active
"Dec 19",98,C,05,7390011,"SISW Pune",23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,,Active
"Jan 20",98,C,05,7390011,"SISW Pune",23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,,Active
"Feb 20",98,C,05,7390011,"SISW Pune",23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,,Active
"Mar 20",98,C,05,7390011,"SISW Pune",23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,,Active
"Apr 20",98,C,05,7390011,"SISW Pune",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,,Ineligible
"May 20",98,C,05,7390011,"SISW Pune",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,,Ineligible
"Jun 20",98,C,05,7390011,"SISW Pune",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,,Ineligible
"Jul 20",98,C,04,7390011,"SISW Pune",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Ineligible
"Aug 20",98,C,04,7390011,"SISW Pune",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Ineligible
"Sep 20",98,C,04,7390011,"SISW Pune",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Ineligible
"Oct 20",98,C,04,7390011,"SISW Pune",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Ineligible
"Nov 20",98,C,04,7390011,"SISW Pune",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Ineligible
"Dec 20",98,C,04,7390011,"SISW Pune",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Ineligible
"Jan 21",98,C,04,7390011,"SISW Pune",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Ineligible
"Feb 21",98,C,04,7390011,"SISW Pune",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Ineligible
"Mar 21",98,C,04,7390011,"SISW Pune",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Ineligible
"Nov 19",98,C,04,7632324,"Eaton Toastmasters Collaboration",20,29,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,1,1,,Active
"Dec 19",98,C,04,7632324,"Eaton Toastmasters Collaboration",20,29,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,1,1,,Active
"Jan 20",98,C,04,7632324,"Eaton Toastmasters Collaboration",20,29,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,1,1,,Active
"Feb 20",98,C,04,7632324,"Eaton Toastmasters Collaboration",20,29,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,1,1,,Active
"Mar 20",98,C,04,7632324,"Eaton Toastmasters Collaboration",20,29,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,1,1,,Active
"Apr 20",98,C,04,7632324,"Eaton Toastmasters Collaboration",20,22,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,2,1,,Active
"May 20",98,C,04,7632324,"Eaton Toastmasters Collaboration",20,8,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,2,1,,Active
"Jun 20",98,C,04,7632324,"Eaton Toastmasters Collaboration",20,8,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,2,1,,Active
"Jul 20",98,C,04,7632324,"Eaton Toastmasters Collaboration",8,18,2,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,0,,Active
"Aug 20",98,C,04,7632324,"Eaton Toastmasters Collaboration",8,18,2,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,,Active
"Sep 20",98,C,04,7632324,"Eaton Toastmasters Collaboration",8,18,2,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,,Active
"Oct 20",98,C,04,7632324,"Eaton Toastmasters Collaboration",8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,,Active
"Nov 20",98,C,04,7632324,"Eaton Toastmasters Collaboration",8,5,2,0,0,0,0,0,0,1,0,0,0,0,0,4,6,7,0,0,0,,Active
