Month,Clubs,Goals <4,Goals 5-6,Goals 7-8,Goals 9-10,Members 20+,Members +5,Member Base,Member T/Date,CCs,ACs,Ldrs,CCs/Mem,ACs/Mem,Ldrs/Mem,Pos. Dist. clubs,div,date,source
Oct 2020,10,6,4,0,0,6,0,222,242,0,0,0,0.0%,0.0%,0.0%,3,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2020,10,6,3,1,0,6,0,222,239,0,0,0,0.0%,0.0%,0.0%,3,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2020,10,6,3,1,0,6,0,222,240,0,0,0,0.0%,0.0%,0.0%,3,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2021,10,3,4,1,2,6,0,222,251,0,0,0,0.0%,0.0%,0.0%,4,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2021,10,1,4,3,2,6,0,222,253,0,0,0,0.0%,0.0%,0.0%,6,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2021,10,1,2,3,4,6,0,222,263,0,0,0,0.0%,0.0%,0.0%,6,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2021,9,0,1,3,5,4,0,222,156,0,0,0,0.0%,0.0%,0.0%,4,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2021,9,0,1,2,6,4,0,222,162,0,0,0,0.0%,0.0%,0.0%,4,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2021,9,0,1,2,6,5,0,222,174,0,0,0,0.0%,0.0%,0.0%,5,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2021,14,14,0,0,0,8,0,318,342,0,0,0,0.0%,0.0%,0.0%,0,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2021,14,14,0,0,0,9,0,318,353,0,0,0,0.0%,0.0%,0.0%,0,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2021,14,12,1,1,0,10,1,326,398,0,0,0,0.0%,0.0%,0.0%,2,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2021,13,8,2,3,0,7,0,325,290,0,0,0,0.0%,0.0%,0.0%,4,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2021,13,7,2,4,0,7,0,325,304,0,0,0,0.0%,0.0%,0.0%,5,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2021,13,7,1,2,3,8,0,325,309,0,0,0,0.0%,0.0%,0.0%,6,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2022,13,6,1,3,3,8,0,325,326,0,0,0,0.0%,0.0%,0.0%,6,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2022,13,4,3,2,4,8,1,325,338,0,0,0,0.0%,0.0%,0.0%,7,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2022,12,3,3,1,5,6,0,303,278,0,0,0,0.0%,0.0%,0.0%,5,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2022,12,3,3,1,5,6,0,303,278,0,0,0,0.0%,0.0%,0.0%,5,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2022,12,2,4,1,5,7,0,303,283,0,0,0,0.0%,0.0%,0.0%,6,J,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2016,11,10,1,0,0,8,0,344,462,3,2,3,0.6%,0.4%,0.6%,1,M,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2016,14,12,1,1,0,11,0,436,584,4,2,3,0.7%,0.3%,0.5%,2,M,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2016,14,11,2,1,0,11,0,447,410,5,3,6,1.2%,0.7%,1.5%,3,M,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2016,14,11,2,1,0,11,0,447,425,5,3,6,1.2%,0.7%,1.4%,3,M,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2016,14,11,2,1,0,11,0,447,429,5,3,8,1.2%,0.7%,1.9%,3,M,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2017,14,10,2,1,1,11,0,447,494,8,4,11,1.6%,0.8%,2.2%,4,M,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2017,14,8,3,1,2,11,0,447,524,11,5,13,2.1%,1.0%,2.5%,6,M,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2017,14,8,2,1,3,10,0,447,500,16,8,20,3.2%,1.6%,4.0%,6,M,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2017,12,5,2,2,3,5,0,424,281,21,9,21,7.5%,3.2%,7.5%,5,M,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2017,12,5,1,3,3,6,0,424,304,26,9,23,8.6%,3.0%,7.6%,5,M,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2017,14,5,2,4,3,9,0,464,471,31,9,26,6.6%,1.9%,5.5%,8,M,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2017,19,18,1,0,0,13,0,509,549,4,2,5,0.7%,0.4%,0.9%,1,M,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2017,19,18,1,0,0,13,0,511,587,4,2,7,0.7%,0.3%,1.2%,1,M,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
